Date,Temperature,Uncertainty,State,Country
2/1/2010,26.69,0.315,Tamil Nadu,India
3/1/2010,29.02,0.361,Tamil Nadu,India
4/1/2010,30.36,0.231,Tamil Nadu,India
5/1/2010,30.2,0.129,Tamil Nadu,India
6/1/2010,28.71,0.303,Tamil Nadu,India
7/1/2010,27.78,0.297,Tamil Nadu,India
8/1/2010,27.46,0.335,Tamil Nadu,India
9/1/2010,27.37,0.298,Tamil Nadu,India
10/1/2010,26.91,0.298,Tamil Nadu,India
11/1/2010,25.68,0.181,Tamil Nadu,India
12/1/2010,24.32,0.221,Tamil Nadu,India
1/1/2011,24.68,0.204,Tamil Nadu,India
2/1/2011,25.74,0.19,Tamil Nadu,India
3/1/2011,28.03,0.287,Tamil Nadu,India
4/1/2011,28.78,0.32,Tamil Nadu,India
5/1/2011,29.97,0.304,Tamil Nadu,India
6/1/2011,28.99,0.234,Tamil Nadu,India
7/1/2011,28.07,0.245,Tamil Nadu,India
8/1/2011,27.63,0.262,Tamil Nadu,India
9/1/2011,27.85,0.24,Tamil Nadu,India
10/1/2011,27.09,0.299,Tamil Nadu,India
11/1/2011,25.58,0.279,Tamil Nadu,India
12/1/2011,24.72,0.285,Tamil Nadu,India
1/1/2012,24.82,0.327,Tamil Nadu,India
2/1/2012,26.47,0.348,Tamil Nadu,India
3/1/2012,28.76,0.218,Tamil Nadu,India
4/1/2012,29.66,0.347,Tamil Nadu,India
5/1/2012,30.36,0.403,Tamil Nadu,India
6/1/2012,29.78,0.352,Tamil Nadu,India
7/1/2012,28.88,0.529,Tamil Nadu,India
8/1/2012,28.19,0.609,Tamil Nadu,India
9/1/2012,28.4,0.349,Tamil Nadu,India
10/1/2012,27.05,0.431,Tamil Nadu,India
11/1/2012,26.45,0.357,Tamil Nadu,India
12/1/2012,25.5,0.377,Tamil Nadu,India
1/1/2013,25.48,0.263,Tamil Nadu,India
2/1/2013,26.64,0.552,Tamil Nadu,India
3/1/2013,28.61,0.327,Tamil Nadu,India
4/1/2013,30.71,0.485,Tamil Nadu,India
5/1/2013,31.17,0.54,Tamil Nadu,India
6/1/2013,28.92,0.59,Tamil Nadu,India
7/1/2013,28.13,0.673,Tamil Nadu,India
8/1/2013,27.92,0.405,Tamil Nadu,India
1/1/1961,14.98,0.3,Uttar Pradesh,India
2/1/1961,16.04,0.32,Uttar Pradesh,India
3/1/1961,24.27,0.392,Uttar Pradesh,India
4/1/1961,29.32,0.371,Uttar Pradesh,India
5/1/1961,33.09,0.43,Uttar Pradesh,India
6/1/1961,32.35,0.764,Uttar Pradesh,India
7/1/1961,29.69,0.388,Uttar Pradesh,India
8/1/1961,28.61,0.25,Uttar Pradesh,India
9/1/1961,28.38,0.12,Uttar Pradesh,India
10/1/1961,24.7,0.286,Uttar Pradesh,India
11/1/1961,18.96,0.324,Uttar Pradesh,India
12/1/1961,12.93,0.364,Uttar Pradesh,India
1/1/1962,13.34,0.245,Uttar Pradesh,India
2/1/1962,17.88,0.288,Uttar Pradesh,India
3/1/1962,23.18,0.295,Uttar Pradesh,India
4/1/1962,29.49,0.456,Uttar Pradesh,India
5/1/1962,32.76,0.401,Uttar Pradesh,India
6/1/1962,33.05,0.974,Uttar Pradesh,India
7/1/1962,30.45,0.508,Uttar Pradesh,India
8/1/1962,28.62,0.197,Uttar Pradesh,India
9/1/1962,27.7,0.422,Uttar Pradesh,India
10/1/1962,24.24,0.341,Uttar Pradesh,India
11/1/1962,19.85,0.683,Uttar Pradesh,India
12/1/1962,15.62,0.501,Uttar Pradesh,India
1/1/1963,14.13,0.615,Uttar Pradesh,India
2/1/1963,19.18,0.215,Uttar Pradesh,India
3/1/1963,23.04,0.765,Uttar Pradesh,India
4/1/1963,28.2,0.653,Uttar Pradesh,India
5/1/1963,31.56,0.537,Uttar Pradesh,India
6/1/1963,32.13,0.449,Uttar Pradesh,India
7/1/1963,30.1,0.454,Uttar Pradesh,India
8/1/1963,28.56,0.148,Uttar Pradesh,India
9/1/1963,27.89,0.42,Uttar Pradesh,India
10/1/1963,25.84,0.175,Uttar Pradesh,India
11/1/1963,21.19,0.785,Uttar Pradesh,India
12/1/1963,15.87,0.483,Uttar Pradesh,India
1/1/1964,14.06,0.402,Uttar Pradesh,India
2/1/1964,17.79,0.446,Uttar Pradesh,India
3/1/1964,25.24,0.365,Uttar Pradesh,India
4/1/1964,29.98,0.293,Uttar Pradesh,India
5/1/1964,31.13,0.405,Uttar Pradesh,India
6/1/1964,32.85,0.696,Uttar Pradesh,India
7/1/1964,28.69,0.377,Uttar Pradesh,India
8/1/1964,28.9,0.423,Uttar Pradesh,India
9/1/1964,27.85,0.367,Uttar Pradesh,India
10/1/1964,25.99,0.722,Uttar Pradesh,India
11/1/1964,19.6,0.408,Uttar Pradesh,India
12/1/1964,15.89,0.254,Uttar Pradesh,India
1/1/1965,16.05,0.329,Uttar Pradesh,India
2/1/1965,17.66,0.559,Uttar Pradesh,India
3/1/1965,22.35,0.536,Uttar Pradesh,India
4/1/1965,27.39,0.227,Uttar Pradesh,India
5/1/1965,31.92,0.67,Uttar Pradesh,India
6/1/1965,34.03,1.196,Uttar Pradesh,India
7/1/1965,29.73,0.462,Uttar Pradesh,India
8/1/1965,28.83,0.492,Uttar Pradesh,India
9/1/1965,28,0.166,Uttar Pradesh,India
10/1/1965,25.62,0.327,Uttar Pradesh,India
11/1/1965,20.89,0.489,Uttar Pradesh,India
12/1/1965,15.3,0.287,Uttar Pradesh,India
1/1/1966,15.42,0.339,Uttar Pradesh,India
2/1/1966,19.88,0.766,Uttar Pradesh,India
3/1/1966,23.81,0.434,Uttar Pradesh,India
4/1/1966,29.66,0.25,Uttar Pradesh,India
5/1/1966,32.95,0.265,Uttar Pradesh,India
6/1/1966,32.5,0.433,Uttar Pradesh,India
7/1/1966,30.84,0.34,Uttar Pradesh,India
8/1/1966,28.64,0.267,Uttar Pradesh,India
9/1/1966,28.49,0.416,Uttar Pradesh,India
10/1/1966,25.85,0.536,Uttar Pradesh,India
11/1/1966,20.85,0.381,Uttar Pradesh,India
12/1/1966,15.53,0.529,Uttar Pradesh,India
1/1/1967,14.33,0.702,Uttar Pradesh,India
2/1/1967,19.69,0.594,Uttar Pradesh,India
3/1/1967,22.19,0.269,Uttar Pradesh,India
4/1/1967,27.92,0.298,Uttar Pradesh,India
5/1/1967,32.28,0.589,Uttar Pradesh,India
6/1/1967,33.39,0.572,Uttar Pradesh,India
7/1/1967,29.72,0.468,Uttar Pradesh,India
8/1/1967,28.02,0.404,Uttar Pradesh,India
9/1/1967,27.95,0.347,Uttar Pradesh,India
10/1/1967,24.88,0.167,Uttar Pradesh,India
11/1/1967,19.59,0.435,Uttar Pradesh,India
12/1/1967,16.11,0.257,Uttar Pradesh,India
1/1/1968,13.8,0.259,Uttar Pradesh,India
2/1/1968,16.43,0.494,Uttar Pradesh,India
3/1/1968,22.97,0.443,Uttar Pradesh,India
4/1/1968,28.21,0.374,Uttar Pradesh,India
5/1/1968,32.13,0.386,Uttar Pradesh,India
6/1/1968,32.07,0.564,Uttar Pradesh,India
7/1/1968,29.16,0.452,Uttar Pradesh,India
8/1/1968,28.63,0.379,Uttar Pradesh,India
9/1/1968,29.39,0.492,Uttar Pradesh,India
10/1/1968,24.95,0.306,Uttar Pradesh,India
11/1/1968,20.2,0.522,Uttar Pradesh,India
12/1/1968,16.23,1.191,Uttar Pradesh,India
1/1/1969,15.01,0.422,Uttar Pradesh,India
2/1/1969,18.94,0.589,Uttar Pradesh,India
3/1/1969,25.83,0.241,Uttar Pradesh,India
4/1/1969,29.39,0.681,Uttar Pradesh,India
5/1/1969,31.48,0.405,Uttar Pradesh,India
6/1/1969,33.32,1.537,Uttar Pradesh,India
7/1/1969,29.45,0.536,Uttar Pradesh,India
8/1/1969,28.47,0.479,Uttar Pradesh,India
9/1/1969,27.85,0.246,Uttar Pradesh,India
10/1/1969,25.99,0.354,Uttar Pradesh,India
11/1/1969,21.48,0.364,Uttar Pradesh,India
12/1/1969,16.01,0.674,Uttar Pradesh,India
1/1/1970,15.27,0.328,Uttar Pradesh,India
2/1/1970,17.16,0.413,Uttar Pradesh,India
3/1/1970,23.01,0.533,Uttar Pradesh,India
4/1/1970,30.02,0.302,Uttar Pradesh,India
5/1/1970,32.92,0.566,Uttar Pradesh,India
6/1/1970,31.16,0.363,Uttar Pradesh,India
7/1/1970,29.95,0.34,Uttar Pradesh,India
8/1/1970,28.85,0.396,Uttar Pradesh,India
9/1/1970,28.17,0.287,Uttar Pradesh,India
10/1/1970,25.86,0.247,Uttar Pradesh,India
11/1/1970,19.81,0.373,Uttar Pradesh,India
12/1/1970,15.89,0.226,Uttar Pradesh,India
1/1/1971,14.18,0.351,Uttar Pradesh,India
2/1/1971,17.62,0.328,Uttar Pradesh,India
3/1/1971,23.14,0.196,Uttar Pradesh,India
4/1/1971,28.59,0.279,Uttar Pradesh,India
5/1/1971,30.23,0.415,Uttar Pradesh,India
6/1/1971,30.26,0.414,Uttar Pradesh,India
7/1/1971,28.36,0.462,Uttar Pradesh,India
8/1/1971,27.77,0.296,Uttar Pradesh,India
9/1/1971,27.9,0.279,Uttar Pradesh,India
10/1/1971,25.14,0.301,Uttar Pradesh,India
11/1/1971,19.73,0.25,Uttar Pradesh,India
12/1/1971,15.68,0.288,Uttar Pradesh,India
1/1/1972,15.42,0.722,Uttar Pradesh,India
2/1/1972,16.06,0.598,Uttar Pradesh,India
3/1/1972,24.24,0.606,Uttar Pradesh,India
4/1/1972,28.1,0.426,Uttar Pradesh,India
5/1/1972,33.51,0.218,Uttar Pradesh,India
6/1/1972,33.92,0.845,Uttar Pradesh,India
7/1/1972,30.52,0.578,Uttar Pradesh,India
8/1/1972,28.53,0.444,Uttar Pradesh,India
9/1/1972,27.5,0.273,Uttar Pradesh,India
10/1/1972,24.75,0.33,Uttar Pradesh,India
11/1/1972,20.14,0.627,Uttar Pradesh,India
12/1/1972,16.4,0.261,Uttar Pradesh,India
1/1/1973,15.4,0.287,Uttar Pradesh,India
2/1/1973,19.23,0.21,Uttar Pradesh,India
3/1/1973,23.72,0.632,Uttar Pradesh,India
4/1/1973,31.04,0.258,Uttar Pradesh,India
5/1/1973,33.11,0.631,Uttar Pradesh,India
6/1/1973,32.19,0.691,Uttar Pradesh,India
7/1/1973,30.01,0.495,Uttar Pradesh,India
8/1/1973,28.41,0.202,Uttar Pradesh,India
9/1/1973,28.05,0.24,Uttar Pradesh,India
10/1/1973,25.14,0.271,Uttar Pradesh,India
11/1/1973,19.98,0.395,Uttar Pradesh,India
12/1/1973,14.74,0.374,Uttar Pradesh,India
1/1/1974,14.45,0.361,Uttar Pradesh,India
2/1/1974,17.44,0.439,Uttar Pradesh,India
3/1/1974,24.9,0.334,Uttar Pradesh,India
4/1/1974,30.63,0.237,Uttar Pradesh,India
5/1/1974,32.75,0.246,Uttar Pradesh,India
6/1/1974,32.62,0.303,Uttar Pradesh,India
7/1/1974,29.06,0.182,Uttar Pradesh,India
8/1/1974,28.63,0.236,Uttar Pradesh,India
9/1/1974,28.62,0.247,Uttar Pradesh,India
10/1/1974,26.51,0.226,Uttar Pradesh,India
11/1/1974,19.89,0.366,Uttar Pradesh,India
12/1/1974,14.66,0.347,Uttar Pradesh,India
1/1/1975,13.77,0.38,Uttar Pradesh,India
2/1/1975,17.46,0.405,Uttar Pradesh,India
3/1/1975,23.16,0.168,Uttar Pradesh,India
4/1/1975,30.05,0.28,Uttar Pradesh,India
5/1/1975,33.68,0.544,Uttar Pradesh,India
6/1/1975,32.21,0.547,Uttar Pradesh,India
7/1/1975,28.62,0.274,Uttar Pradesh,India
8/1/1975,28.52,0.431,Uttar Pradesh,India
9/1/1975,27.62,0.242,Uttar Pradesh,India
10/1/1975,26.4,0.21,Uttar Pradesh,India
11/1/1975,19.12,0.338,Uttar Pradesh,India
12/1/1975,15.53,0.271,Uttar Pradesh,India
1/1/1976,15.46,0.235,Uttar Pradesh,India
2/1/1976,18.29,0.358,Uttar Pradesh,India
3/1/1976,23.67,0.275,Uttar Pradesh,India
4/1/1976,28.57,0.369,Uttar Pradesh,India
5/1/1976,32.04,0.371,Uttar Pradesh,India
6/1/1976,31.6,0.34,Uttar Pradesh,India
7/1/1976,29.53,0.366,Uttar Pradesh,India
8/1/1976,27.91,0.124,Uttar Pradesh,India
9/1/1976,27.87,0.345,Uttar Pradesh,India
10/1/1976,25.96,0.465,Uttar Pradesh,India
11/1/1976,21.96,0.412,Uttar Pradesh,India
12/1/1976,16.14,0.649,Uttar Pradesh,India
1/1/1977,14.91,0.272,Uttar Pradesh,India
2/1/1977,18.61,0.634,Uttar Pradesh,India
3/1/1977,25.43,0.412,Uttar Pradesh,India
4/1/1977,28.71,0.254,Uttar Pradesh,India
5/1/1977,31.02,0.328,Uttar Pradesh,India
6/1/1977,31.96,0.362,Uttar Pradesh,India
7/1/1977,28.65,0.282,Uttar Pradesh,India
8/1/1977,28.7,0.187,Uttar Pradesh,India
9/1/1977,27.61,0.248,Uttar Pradesh,India
10/1/1977,25.64,0.257,Uttar Pradesh,India
11/1/1977,22.17,0.226,Uttar Pradesh,India
12/1/1977,16.65,0.369,Uttar Pradesh,India
1/1/1978,14.5,0.354,Uttar Pradesh,India
2/1/1978,16.88,0.407,Uttar Pradesh,India
3/1/1978,21.46,0.202,Uttar Pradesh,India
4/1/1978,28.57,0.323,Uttar Pradesh,India
5/1/1978,34.33,0.477,Uttar Pradesh,India
6/1/1978,31.98,0.51,Uttar Pradesh,India
7/1/1978,28.89,0.458,Uttar Pradesh,India
8/1/1978,28.26,0.218,Uttar Pradesh,India
9/1/1978,27.57,0.292,Uttar Pradesh,India
10/1/1978,25.58,0.335,Uttar Pradesh,India
11/1/1978,21.19,0.315,Uttar Pradesh,India
12/1/1978,15.6,0.474,Uttar Pradesh,India
1/1/1979,15.7,0.143,Uttar Pradesh,India
2/1/1979,16.83,0.275,Uttar Pradesh,India
3/1/1979,22.31,0.35,Uttar Pradesh,India
4/1/1979,29.5,0.345,Uttar Pradesh,India
5/1/1979,32.07,0.36,Uttar Pradesh,India
6/1/1979,33.09,0.195,Uttar Pradesh,India
7/1/1979,29.86,0.138,Uttar Pradesh,India
8/1/1979,29.45,0.28,Uttar Pradesh,India
9/1/1979,29.3,0.255,Uttar Pradesh,India
10/1/1979,26.7,0.318,Uttar Pradesh,India
11/1/1979,22.92,0.334,Uttar Pradesh,India
12/1/1979,16.65,0.377,Uttar Pradesh,India
1/1/1980,15.25,0.337,Uttar Pradesh,India
2/1/1980,18.93,0.389,Uttar Pradesh,India
3/1/1980,23.38,0.194,Uttar Pradesh,India
4/1/1980,30.77,0.363,Uttar Pradesh,India
5/1/1980,34.14,0.489,Uttar Pradesh,India
6/1/1980,31.45,0.474,Uttar Pradesh,India
7/1/1980,28.83,0.309,Uttar Pradesh,India
8/1/1980,28.57,0.329,Uttar Pradesh,India
9/1/1980,28.53,0.279,Uttar Pradesh,India
10/1/1980,26.05,0.295,Uttar Pradesh,India
11/1/1980,21.04,0.354,Uttar Pradesh,India
12/1/1980,16.34,0.335,Uttar Pradesh,India
1/1/1981,15.03,0.426,Uttar Pradesh,India
2/1/1981,19.04,0.199,Uttar Pradesh,India
3/1/1981,23.04,0.333,Uttar Pradesh,India
4/1/1981,29.27,0.466,Uttar Pradesh,India
5/1/1981,32.28,0.493,Uttar Pradesh,India
6/1/1981,33.41,0.288,Uttar Pradesh,India
7/1/1981,28.95,0.35,Uttar Pradesh,India
8/1/1981,29.04,0.203,Uttar Pradesh,India
9/1/1981,28.7,0.263,Uttar Pradesh,India
10/1/1981,25.61,0.349,Uttar Pradesh,India
11/1/1981,19.84,0.333,Uttar Pradesh,India
12/1/1981,15.69,0.417,Uttar Pradesh,India
1/1/1982,15.96,0.192,Uttar Pradesh,India
2/1/1982,17.07,0.265,Uttar Pradesh,India
3/1/1982,21.5,0.441,Uttar Pradesh,India
4/1/1982,28.18,0.387,Uttar Pradesh,India
5/1/1982,30.73,0.344,Uttar Pradesh,India
6/1/1982,32.23,0.417,Uttar Pradesh,India
7/1/1982,31.13,0.309,Uttar Pradesh,India
8/1/1982,28.7,0.361,Uttar Pradesh,India
9/1/1982,28.42,0.341,Uttar Pradesh,India
10/1/1982,25.89,0.224,Uttar Pradesh,India
11/1/1982,20.75,0.475,Uttar Pradesh,India
12/1/1982,16.68,0.459,Uttar Pradesh,India
1/1/1983,14.03,0.352,Uttar Pradesh,India
2/1/1983,16.79,0.422,Uttar Pradesh,India
3/1/1983,22.92,0.206,Uttar Pradesh,India
4/1/1983,26.6,0.296,Uttar Pradesh,India
5/1/1983,31.08,0.5,Uttar Pradesh,India
6/1/1983,32.64,0.204,Uttar Pradesh,India
7/1/1983,29.89,0.406,Uttar Pradesh,India
8/1/1983,29.16,0.286,Uttar Pradesh,India
9/1/1983,28.4,0.422,Uttar Pradesh,India
10/1/1983,24.9,0.289,Uttar Pradesh,India
11/1/1983,19.72,0.335,Uttar Pradesh,India
12/1/1983,15.96,0.334,Uttar Pradesh,India
1/1/1984,14.51,0.434,Uttar Pradesh,India
2/1/1984,16.56,0.167,Uttar Pradesh,India
3/1/1984,24.83,0.378,Uttar Pradesh,India
4/1/1984,29.78,0.35,Uttar Pradesh,India
5/1/1984,34.22,0.292,Uttar Pradesh,India
6/1/1984,31.88,0.75,Uttar Pradesh,India
7/1/1984,29.34,0.342,Uttar Pradesh,India
8/1/1984,28.57,0.512,Uttar Pradesh,India
9/1/1984,27.52,0.327,Uttar Pradesh,India
10/1/1984,25.56,0.346,Uttar Pradesh,India
11/1/1984,19.92,0.214,Uttar Pradesh,India
12/1/1984,16.68,0.237,Uttar Pradesh,India
1/1/1985,15.08,0.381,Uttar Pradesh,India
2/1/1985,18.42,0.313,Uttar Pradesh,India
3/1/1985,25.87,0.536,Uttar Pradesh,India
4/1/1985,30.04,0.345,Uttar Pradesh,India
5/1/1985,33.37,0.377,Uttar Pradesh,India
6/1/1985,33.13,0.588,Uttar Pradesh,India
7/1/1985,29.1,0.306,Uttar Pradesh,India
8/1/1985,28.76,0.301,Uttar Pradesh,India
9/1/1985,27.98,0.512,Uttar Pradesh,India
10/1/1985,24.37,0.35,Uttar Pradesh,India
11/1/1985,20.62,0.318,Uttar Pradesh,India
12/1/1985,17.26,0.177,Uttar Pradesh,India
1/1/1986,15.32,0.449,Uttar Pradesh,India
2/1/1986,17.75,0.292,Uttar Pradesh,India
3/1/1986,23.49,0.296,Uttar Pradesh,India
4/1/1986,28.89,0.361,Uttar Pradesh,India
5/1/1986,30.87,0.282,Uttar Pradesh,India
6/1/1986,32.7,0.532,Uttar Pradesh,India
7/1/1986,28.99,0.421,Uttar Pradesh,India
8/1/1986,29.01,0.571,Uttar Pradesh,India
9/1/1986,28.65,0.458,Uttar Pradesh,India
10/1/1986,25.23,0.35,Uttar Pradesh,India
11/1/1986,21.44,0.227,Uttar Pradesh,India
12/1/1986,15.64,0.447,Uttar Pradesh,India
1/1/1987,15.4,0.46,Uttar Pradesh,India
2/1/1987,19.31,0.257,Uttar Pradesh,India
3/1/1987,24.45,0.578,Uttar Pradesh,India
4/1/1987,29.68,0.46,Uttar Pradesh,India
5/1/1987,31.04,0.324,Uttar Pradesh,India
6/1/1987,34.18,0.472,Uttar Pradesh,India
7/1/1987,31.34,0.442,Uttar Pradesh,India
8/1/1987,30.08,0.447,Uttar Pradesh,India
9/1/1987,29.19,0.179,Uttar Pradesh,India
10/1/1987,26.28,0.369,Uttar Pradesh,India
11/1/1987,21.18,0.461,Uttar Pradesh,India
12/1/1987,16.17,0.471,Uttar Pradesh,India
1/1/1988,16.11,0.361,Uttar Pradesh,India
2/1/1988,19.26,0.189,Uttar Pradesh,India
3/1/1988,23.93,0.272,Uttar Pradesh,India
4/1/1988,30.25,0.27,Uttar Pradesh,India
5/1/1988,34.08,0.233,Uttar Pradesh,India
6/1/1988,32.18,0.344,Uttar Pradesh,India
7/1/1988,29.13,0.233,Uttar Pradesh,India
8/1/1988,28.8,0.245,Uttar Pradesh,India
9/1/1988,29.41,0.393,Uttar Pradesh,India
10/1/1988,25.59,0.7,Uttar Pradesh,India
11/1/1988,20.49,0.243,Uttar Pradesh,India
12/1/1988,16.64,0.369,Uttar Pradesh,India
1/1/1989,14.09,0.211,Uttar Pradesh,India
2/1/1989,17.58,0.418,Uttar Pradesh,India
3/1/1989,23.21,0.314,Uttar Pradesh,India
4/1/1989,28.67,0.38,Uttar Pradesh,India
5/1/1989,33.13,0.367,Uttar Pradesh,India
6/1/1989,31.61,0.36,Uttar Pradesh,India
7/1/1989,29.83,0.262,Uttar Pradesh,India
8/1/1989,28.97,0.283,Uttar Pradesh,India
9/1/1989,28.65,0.398,Uttar Pradesh,India
10/1/1989,25.98,0.446,Uttar Pradesh,India
11/1/1989,20.91,0.342,Uttar Pradesh,India
12/1/1989,15.86,0.477,Uttar Pradesh,India
1/1/1990,16.96,0.637,Uttar Pradesh,India
2/1/1990,18.34,0.276,Uttar Pradesh,India
3/1/1990,22.16,0.388,Uttar Pradesh,India
4/1/1990,28.94,0.32,Uttar Pradesh,India
5/1/1990,31.91,0.677,Uttar Pradesh,India
6/1/1990,32.75,0.476,Uttar Pradesh,India
7/1/1990,28.71,0.34,Uttar Pradesh,India
8/1/1990,29.05,0.283,Uttar Pradesh,India
9/1/1990,28.22,0.31,Uttar Pradesh,India
10/1/1990,25.1,0.35,Uttar Pradesh,India
11/1/1990,21.2,0.554,Uttar Pradesh,India
12/1/1990,16.73,0.33,Uttar Pradesh,India
1/1/1991,14.62,0.3,Uttar Pradesh,India
2/1/1991,19.39,0.198,Uttar Pradesh,India
3/1/1991,23.94,0.387,Uttar Pradesh,India
4/1/1991,28.36,0.171,Uttar Pradesh,India
5/1/1991,33.42,0.207,Uttar Pradesh,India
6/1/1991,32.43,0.431,Uttar Pradesh,India
7/1/1991,31.19,0.354,Uttar Pradesh,India
8/1/1991,28.48,0.265,Uttar Pradesh,India
9/1/1991,28.57,0.188,Uttar Pradesh,India
10/1/1991,25.26,0.281,Uttar Pradesh,India
11/1/1991,19.92,0.279,Uttar Pradesh,India
12/1/1991,16.27,0.369,Uttar Pradesh,India
1/1/1992,15.68,0.363,Uttar Pradesh,India
2/1/1992,17.09,0.292,Uttar Pradesh,India
3/1/1992,24.18,0.27,Uttar Pradesh,India
4/1/1992,29.52,0.489,Uttar Pradesh,India
5/1/1992,31.83,0.285,Uttar Pradesh,India
6/1/1992,33.28,0.439,Uttar Pradesh,India
7/1/1992,30.01,0.289,Uttar Pradesh,India
8/1/1992,28.83,0.166,Uttar Pradesh,India
9/1/1992,28.23,0.262,Uttar Pradesh,India
10/1/1992,25.32,0.347,Uttar Pradesh,India
11/1/1992,20.83,0.346,Uttar Pradesh,India
12/1/1992,16.52,0.526,Uttar Pradesh,India
1/1/1993,15.37,0.353,Uttar Pradesh,India
2/1/1993,19.62,0.314,Uttar Pradesh,India
3/1/1993,21.92,0.368,Uttar Pradesh,India
4/1/1993,28.69,0.266,Uttar Pradesh,India
5/1/1993,33.05,0.44,Uttar Pradesh,India
6/1/1993,32.64,0.394,Uttar Pradesh,India
7/1/1993,30.2,0.478,Uttar Pradesh,India
8/1/1993,29.63,0.187,Uttar Pradesh,India
9/1/1993,27.79,0.396,Uttar Pradesh,India
10/1/1993,26.04,0.401,Uttar Pradesh,India
11/1/1993,21.17,0.457,Uttar Pradesh,India
12/1/1993,16.61,0.292,Uttar Pradesh,India
1/1/1994,16.48,0.356,Uttar Pradesh,India
2/1/1994,17.78,0.427,Uttar Pradesh,India
3/1/1994,25.02,0.368,Uttar Pradesh,India
4/1/1994,28.29,0.468,Uttar Pradesh,India
5/1/1994,33.44,0.192,Uttar Pradesh,India
6/1/1994,33.06,0.405,Uttar Pradesh,India
7/1/1994,29.41,0.417,Uttar Pradesh,India
8/1/1994,28.7,0.179,Uttar Pradesh,India
9/1/1994,28.39,0.442,Uttar Pradesh,India
10/1/1994,25.39,0.429,Uttar Pradesh,India
11/1/1994,20.74,0.374,Uttar Pradesh,India
12/1/1994,16.59,0.248,Uttar Pradesh,India
1/1/1995,14.18,0.31,Uttar Pradesh,India
2/1/1995,18.18,0.42,Uttar Pradesh,India
3/1/1995,22.89,0.233,Uttar Pradesh,India
4/1/1995,29.1,0.358,Uttar Pradesh,India
5/1/1995,34.17,0.29,Uttar Pradesh,India
6/1/1995,34.3,0.474,Uttar Pradesh,India
7/1/1995,30.21,0.241,Uttar Pradesh,India
8/1/1995,28.71,0.253,Uttar Pradesh,India
9/1/1995,28.56,0.249,Uttar Pradesh,India
10/1/1995,26.48,0.362,Uttar Pradesh,India
11/1/1995,20.7,0.263,Uttar Pradesh,India
12/1/1995,17.04,0.41,Uttar Pradesh,India
1/1/1996,15.57,0.257,Uttar Pradesh,India
2/1/1996,18.34,0.367,Uttar Pradesh,India
3/1/1996,24.65,0.274,Uttar Pradesh,India
4/1/1996,29.31,0.258,Uttar Pradesh,India
5/1/1996,33.47,0.225,Uttar Pradesh,India
6/1/1996,32.43,0.239,Uttar Pradesh,India
7/1/1996,29.94,0.242,Uttar Pradesh,India
8/1/1996,28.34,0.29,Uttar Pradesh,India
9/1/1996,28.56,0.139,Uttar Pradesh,India
10/1/1996,25.34,0.234,Uttar Pradesh,India
11/1/1996,20.71,0.406,Uttar Pradesh,India
12/1/1996,15.65,0.279,Uttar Pradesh,India
1/1/1997,14.73,0.27,Uttar Pradesh,India
2/1/1997,17.77,0.259,Uttar Pradesh,India
3/1/1997,23.57,0.425,Uttar Pradesh,India
4/1/1997,27.62,0.43,Uttar Pradesh,India
5/1/1997,31.75,0.361,Uttar Pradesh,India
6/1/1997,32.5,0.275,Uttar Pradesh,India
7/1/1997,30.04,0.292,Uttar Pradesh,India
8/1/1997,28.9,0.307,Uttar Pradesh,India
9/1/1997,28.47,0.301,Uttar Pradesh,India
10/1/1997,23.98,0.298,Uttar Pradesh,India
11/1/1997,20.39,0.52,Uttar Pradesh,India
12/1/1997,14.73,0.431,Uttar Pradesh,India
1/1/1998,14.49,0.422,Uttar Pradesh,India
2/1/1998,18.49,0.29,Uttar Pradesh,India
3/1/1998,21.78,0.349,Uttar Pradesh,India
4/1/1998,29.23,0.359,Uttar Pradesh,India
5/1/1998,33.66,0.311,Uttar Pradesh,India
6/1/1998,33.56,0.376,Uttar Pradesh,India
7/1/1998,29.8,0.137,Uttar Pradesh,India
8/1/1998,29.19,0.214,Uttar Pradesh,India
9/1/1998,28.91,0.245,Uttar Pradesh,India
10/1/1998,26.82,0.162,Uttar Pradesh,India
11/1/1998,21.77,0.319,Uttar Pradesh,India
12/1/1998,16.52,0.5,Uttar Pradesh,India
1/1/1999,14.55,0.384,Uttar Pradesh,India
2/1/1999,19.62,0.26,Uttar Pradesh,India
3/1/1999,25.11,0.305,Uttar Pradesh,India
4/1/1999,31.42,0.341,Uttar Pradesh,India
5/1/1999,33.26,0.262,Uttar Pradesh,India
6/1/1999,32.23,0.27,Uttar Pradesh,India
7/1/1999,30.12,0.233,Uttar Pradesh,India
8/1/1999,29.23,0.169,Uttar Pradesh,India
9/1/1999,28.34,0.254,Uttar Pradesh,India
10/1/1999,25.97,0.271,Uttar Pradesh,India
11/1/1999,21.55,0.355,Uttar Pradesh,India
12/1/1999,16.67,0.264,Uttar Pradesh,India
1/1/2000,15.46,0.338,Uttar Pradesh,India
2/1/2000,16.85,0.405,Uttar Pradesh,India
3/1/2000,23.11,0.31,Uttar Pradesh,India
4/1/2000,30.45,0.293,Uttar Pradesh,India
5/1/2000,32.9,0.345,Uttar Pradesh,India
6/1/2000,31.11,0.384,Uttar Pradesh,India
7/1/2000,29.46,0.324,Uttar Pradesh,India
8/1/2000,29.48,0.262,Uttar Pradesh,India
